Run Date,Strategy,company,ticker,maxProfit,breakeven,nextEPSDate,releaseTime,confirmDate,expDate,lastTrade,avgEPSMove,maxReturn,maxRisk,epsImpact,longStrike,shortBid,shortStrike,longAsk,maxLoss,ewRating,totRatings,netRatings,Strike_Hit,Hit_Date,Max_Favorable,Min_Unfavorable,Day0_Check,Day1_Check,Day2_Check,Day3_Check,Day4_Check,Day5_Check,Exp_Result,Risk_Reward,Peak_Profit_Date,Hit_RSI,Hit_SMA20,Hit_SMA50,Hit_EMA9,Hit_EMA21,Hit_VWAP,Hit_RVOL,Hit_ATR,Hit_PriceVsSMA20,Hit_PriceVsVWAP,GF_Name,GF_Price,GF_ChangePct,GF_High,GF_Low,GF_High52,GF_Low52,GF_Volume,GF_AvgVol10,GF_MktCap,GF_PE,GF_Beta,HV_30D,RVOL_10,Ret_5D,Ret_20D,GapPct,Days_To_Exp,Success_Score,Historical_High,Historical_Low,Ever_Hit_Strike,First_Hit_Date,Last_Update,Total_Hit_Days
2025-08-15 16:44:03,Bull Spreads,"Baidu, Inc.",BIDU,3.78,90.22,2025-08-20 0:00:00,1,2025-07-22 10:08:49,2025-08-22 0:00:00,88.73,0.0531,0.0426,0.025,0.0656,88,1.13,94,3.35,2.22,3.24,9,-1,"[""0.021023"",""0.024091"",""0.012045"",""-0.014091"",""-0.004330"",""0.022841""]",2025-08-15,"[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]","[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]",89.85,90.12,89.06,86.76,87.62,90.01,90.01,,,"[""51.92"",""53.96"",""52.61"",""55.52"",""63.10"",""93.84""]","[""85.54"",""90.91"",""90.42"",""86.58"",""87.99"",""87.73""]","[""84.54"",""87.01"",""88.65"",""86.41"",""87.96"",""87.89""]","[""89.56"",""90.67"",""90.58"",""86.71"",""88.08"",""88.09""]","[""87.74"",""88.58"",""89.91"",""86.59"",""88.01"",""87.87""]","[""89.56"",""89.82"",""90.06"",""88.19"",""88.12"",""88.10""]","[""1.82"",""1.01"",""1.23"",""2.75"",""0.43"",""0.00""]","[""0.0357"",""0.1110"",""0.2110"",""0.1040"",""0.0778"",""0.2117""]","[""5.37"",""0.24"",""0.57"",""0.21"",""0.21"",""2.60""]","[""0.64"",""1.45"",""0.97"",""-1.62"",""0.07"",""2.17""]",Baidu Inc,90.01,2.74,90.54,88.14,116.25,74.71,4256864,6991064,30942819443,8.19,0.34,44.77317255,0.6089007339,0.1780745687,-0.8700440529,1.476888388,-1,60,90.01,90.01,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-15 16:44:03,Bull Spreads,Walmart Inc.,WMT,3.82,102.18,2025-08-21 0:00:00,1,2025-08-14 7:01:15,2025-08-22 0:00:00,100.85,0.0447,0.0378,0.0216,0.0487,100,0.66,106,2.84,2.18,2.25,8,4,"[""0.000300"",""0.006800"",""0.013100"",""0.025700"",""-0.020450"",""-0.031700""]",2025-08-15,"[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]","[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]",100.03,100.68,101.31,102.57,97.96,96.83,96.83,,,"[null,""51.92"",""60.12"",""55.32"",""61.31"",""21.93""]","[null,""95.74"",""102.12"",""102.54"",""97.77"",""97.74""]","[null,""98.68"",""102.08"",""102.51"",""97.74"",""97.72""]","[""89.42"",""99.70"",""102.26"",""102.57"",""97.94"",""97.72""]","[null,""98.12"",""102.15"",""102.53"",""97.84"",""97.75""]","[""100.51"",""100.22"",""100.49"",""101.14"",""99.59"",""99.59""]","[""0.08"",""2.03"",""1.13"",""0.67"",""3.83"",""0.00""]","[null,""14.4187"",""0.0847"",""0.0451"",""0.1423"",""0.2191""]","[null,""5.34"",""0.28"",""0.09"",""0.19"",""-0.93""]","[""0.14"",""0.63"",""1.92"",""1.47"",""-1.64"",""-2.77""]",Walmart Inc,96.83,-1.15,99.05,96.76,105.3,75.01,32695177,12856706,772743889552,36.53,0.66,22.05115473,2.543044618,-3.17,-0.656612291,-1.264402977,-1,50,7140,96.83,FALSE,,2025-08-23 15:10:46,0
2025-08-15 16:44:03,Bull Spreads,Hormel Foods Corp.,HRL,1.05,28.95,2025-08-28 0:00:00,1,2025-08-05 7:28:08,2025-08-29 0:00:00,28.3,0.056,0.0371,0.0335,0.0539,28,0.15,30,1.1,0.95,1.82,5,1,,,,,,,,,,,,,,,,,,,,,,,,Hormel Foods Corp,29.25,1.18,29.35,28.99,33.8,27.59,2258824,2436004,16084414125,21.51,0.31,19.58099181,0.9272661293,2.703651685,0.0341997264,0.7578367206,6,72,29.25,29.25,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-15 16:44:03,Bull Spreads,Futu Holdings Ltd,FUTU,6.45,178.55,2025-08-20 0:00:00,1,2025-08-06 5:59:58,2025-08-22 0:00:00,174.75,0.0524,0.0369,0.0346,0.0953,172.5,3.85,185,9.9,6.05,1.36,6,0,"[""0.009855"",""0.002348"",""-0.021217"",""0.036058"",""0.045681"",""0.105159""]",2025-08-15,"[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]","[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]",174.2,172.9,168.84,178.72,180.38,190.64,190.64,,,"[null,""56.59"",""52.55"",""53.78"",""59.98"",""89.63""]","[null,""174.46"",""163.60"",""177.39"",""182.74"",""180.90""]","[null,""164.06"",""165.31"",""172.67"",""179.57"",""181.31""]","[null,""174.91"",""172.93"",""177.94"",""183.31"",""182.35""]","[null,""173.87"",""169.74"",""176.61"",""182.24"",""181.40""]","[""176.71"",""175.09"",""173.93"",""171.48"",""172.59"",""174.01""]","[""0.11"",""11.91"",""0.59"",""2.83"",""1.09"",""0.00""]","[null,""0.4425"",""0.4586"",""0.4530"",""0.9763"",""1.0300""]","[null,""1.74"",""6.43"",""0.75"",""0.62"",""5.39""]","[""0.34"",""1.37"",""0.11"",""4.23"",""6.54"",""9.56""]",Futu Holdings Ltd,190.64,5.65,194.32,184.74,194.32,56.22,3105782,1128812,18069522569,26.5,0.49,55.83868859,2.751372239,9.406025825,16.52099505,3.004106332,-1,50,190.64,190.64,FALSE,,2025-08-23 15:10:46,0
2025-08-15 16:44:03,Bull Spreads,"Medtronic, Inc.",MDT,2.76,93.24,2025-08-19 0:00:00,1,2025-08-05 17:38:42,2025-08-22 0:00:00,91.98,0.0332,0.03,0.0243,0.0489,91,0.5,96,2.74,2.24,1.93,5,1,"[""0.021978"",""0.020110"",""-0.012088"",""0.024396"",""0.001209"",""0.018791""]",2025-08-15,"[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]","[""0.00"",""0.00"",""0.00"",""0.00"",""0.00"",""0.00""]",93,92.83,89.9,93.22,91.11,92.71,92.71,,,"[""83.06"",""61.11"",""43.45"",""80.33"",""42.48"",""87.07""]","[""92.96"",""93.12"",""89.96"",""93.01"",""93.32"",""91.27""]","[""92.77"",""93.12"",""89.96"",""91.30"",""93.36"",""91.41""]","[""93.08"",""93.21"",""89.92"",""93.54"",""93.24"",""91.47""]","[""92.98"",""93.15"",""89.95"",""92.86"",""93.29"",""91.36""]","[""92.53"",""92.78"",""90.77"",""90.88"",""91.50"",""91.55""]","[""1.48"",""2.18"",""4.37"",""3.02"",""2.30"",""0.00""]","[""0.0524"",""0.0680"",""0.0807"",""0.2893"",""0.1511"",""0.1833""]","[""0.19"",""0.18"",""-0.07"",""1.01"",""-0.13"",""1.58""]","[""0.66"",""0.55"",""-0.96"",""3.38"",""1.85"",""1.26""]",Medtronic PLC,92.71,1.76,92.96,91.68,96.25,79.29,4876003,6782958,118785984266,25.6,0.8,21.75092157,0.7188608569,-0.3332616642,-0.247471487,1.123472949,-1,60,92.71,92.71,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Elastic N.V.,ESTC,12.55,77.45,2025-08-28 0:00:00,3,2025-08-14 16:15:58,2025-09-19 0:00:00,77.59,0.1541,0.1617,0.1604,0.0922,65,1.95,90,14.4,12.45,2.23,5,1,,,,,,,,,,,,,,,,,,,,,,,,Elastic NV,80.06,3.22,80.49,77.48,118.84,69,1404864,1650873,8449115830,,1.07,35.54850747,0.8509824802,3.624126327,-10.90585355,3.210003867,27,90,80.06,80.06,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Photronics, Inc.",PLAB,3.2,21.8,2025-08-27 0:00:00,1,2025-08-13 16:02:43,2025-09-19 0:00:00,20.89,0.0876,0.1531,0.0861,0.1544,20,0.15,25,1.95,1.8,1.1,7,-1,,,,,,,,,,,,,,,,,,,,,,,,Photronics Inc,22.08,5.7,22.15,21.07,31.6,16.46,520530,462612,1328123000,11.49,1.4,41.45399074,1.12519779,6.615161758,11.96754564,4.200094384,27,91.2519779,22.08,22.08,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Domo, Inc.",DOMO,1.9,14.1,2025-08-28 0:00:00,3,2025-08-11 16:22:55,2025-09-19 0:00:00,13.54,0.1335,0.1403,0.0812,0.1422,13,0.45,16,1.55,1.1,4.14,7,5,,,,,,,,,,,,,,,,,,,,,,,,Domo Inc,14.15,4.51,14.35,13.31,16.95,6.01,517498,998293,569326083,,1.88,62.33148212,0.5183828796,0.2124645892,-11.34085213,4.814814815,27,90,14.15,14.15,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"SailPoint, Inc.",SAIL,2.65,19.85,2025-09-09 0:00:00,1,2025-08-12 9:34:18,2025-09-19 0:00:00,19.51,0.0792,0.1358,0.1204,,17.5,0.55,22.5,2.9,2.35,4.59,7,5,,,,,,,,,,,,,,,,,,,,,,,,Sailpoint Inc,20.5,5.07,20.5,19.49,26.35,15.05,1315238,3122242,11410072450,,,51.78727859,0.4212479366,0.1465559355,1.28458498,4.538500765,27,90,20.5,20.5,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,PVH Corp.,PVH,10.15,79.85,2025-08-26 0:00:00,3,2025-08-14 12:33:43,2025-09-19 0:00:00,76.37,0.1203,0.1329,0.0635,0.0877,75,0.75,90,5.6,4.85,2.93,8,0,,,,,,,,,,,,,,,,,,,,,,,,PVH Corp,79.87,4.57,80.34,76.58,113.47,59.28,962140,897911,3839599427,11.26,1.84,34.03902869,1.071531588,3.875666537,3.929733247,4.296160878,27,90.71531588,79.87,79.87,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Titan Machinery Inc.,TITN,2.55,19.95,2025-08-28 0:00:00,1,2025-08-14 6:46:16,2025-09-19 0:00:00,19.435,0.0672,0.1312,0.126,0.3452,17.5,0.25,22.5,2.7,2.45,1.86,5,1,,,,,,,,,,,,,,,,,,,,,,,,Titan Machinery Inc,20.58,5.89,20.82,19.57,23.41,12.5,260572,65644,475080400,,1.37,35.82567733,3.969471696,5.755395683,2.286282306,5.160960654,27,100,20.58,20.58,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"MongoDB, Inc.",MDB,26.6,223.4,2025-08-26 0:00:00,3,2025-08-05 16:11:16,2025-08-29 0:00:00,211.96,0.1764,0.1254,0.0632,0.1693,210,5.7,250,19.1,13.4,5.49,8,6,,,,,,,,,,,,,,,,,,,,,,,,Mongodb Inc,219.06,3.35,220,208.65,370,140.94,1804476,3128059,17900340930,,1.44,54.34068834,0.5768676358,0.3665353248,-9.243070804,3.805146188,6,72,219.06,219.06,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Braze,BRZE,3.1,26.9,2025-09-04 0:00:00,3,2025-08-14 16:15:30,2025-09-19 0:00:00,25.535,0.0901,0.1214,0.0744,0.1204,25,0.65,30,2.55,1.9,-0.21,5,-5,,,,,,,,,,,,,,,,,,,,,,,,Braze Inc,26.9,5.33,26.95,25.5,48.33,23.91,761321,1365593,2839872682,,1.1,47.83779311,0.5575021255,5.490196078,-7.845152449,4.996096799,27,90,26.9,26.9,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Williams-Sonoma, Inc.",WSM,23.5,206.5,2025-08-27 0:00:00,1,2025-08-20 9:41:11,2025-09-19 0:00:00,197.21,0.1225,0.1191,0.0583,0.0745,195,2.1,230,13.6,11.5,2.22,8,4,,,,,,,,,,,,,,,,,,,,,,,,Williams-Sonoma Inc,203.42,3.18,204.52,197.61,219.98,125.33,1770980,1061750,25020252934,23.57,1.47,36.70983052,1.667982105,0.09349013433,11.94760883,2.607818411,27,96.67982105,203.42,203.42,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"C3.ai, Inc. ",AI,2,17.5,2025-09-03 0:00:00,3,2025-08-10 15:43:39,2025-09-05 0:00:00,16.86,0.1379,0.1186,0.0593,0.0869,16.5,0.32,19.5,1.32,1,1.68,7,-1,,,,,,,,,,,,,,,,,,,,,,,,C3.ai Inc,17.5,3.73,17.64,16.9,45.08,14.7,6985260,66978320,2351753250,,1.98,102.9549959,0.1042913588,-1.960784314,-32.71818531,2.941176471,13,86,17.5,17.5,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"UiPath, Inc.",PATH,1.26,11.24,2025-09-04 0:00:00,3,2025-08-07 16:39:24,2025-09-05 0:00:00,10.89,0.1108,0.1157,0.0679,0.0973,10.5,0.21,12.5,0.95,0.74,5.35,7,7,,,,,,,,,,,,,,,,,,,,,,,,UiPath Inc,11.17,2.62,11.24,10.88,15.93,9.38,10224373,10109430,5976383436,,1.03,31.98955873,1.011369879,1.916058394,-8.29228243,2.1023766,13,86.11369879,11.17,11.17,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Pure Storage, Inc.",PSTG,6.45,58.55,2025-08-27 0:00:00,3,2025-08-06 16:26:42,2025-09-19 0:00:00,55.73,0.1346,0.1157,0.0636,0.1418,55,1.15,65,4.7,3.55,3.91,7,7,,,,,,,,,,,,,,,,,,,,,,,,Pure Storage Inc,58.33,4.67,58.37,55.47,73.67,34.51,1726156,1487749,19064087826,157.48,1.07,43.49381436,1.160246789,-0.4947117025,1.284945303,4.796981674,27,91.60246789,58.33,58.33,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Okta, Inc.",OKTA,10.33,93.67,2025-08-26 0:00:00,3,2025-08-01 8:03:44,2025-08-29 0:00:00,89.78,0.157,0.115,0.052,0.1247,89,1.38,104,6.05,4.67,3.89,9,3,,,,,,,,,,,,,,,,,,,,,,,,Okta Inc,92.05,2.53,93.3,89.78,127.57,70.56,2741700,3891775,16115488594,125.43,0.8,34.70423146,0.7044857424,0.03260160835,-8.951533136,2.152924204,6,72,92.05,92.05,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Affirm Holdings, Inc.",AFRM,8.4,78.6,2025-08-28 0:00:00,3,2025-07-31 16:11:15,2025-08-29 0:00:00,74.49,0.1556,0.1127,0.0617,0.1477,74,1.2,87,5.8,4.6,2.31,8,4,,,,,,,,,,,,,,,,,,,,,,,,Affirm Holdings Inc,79.49,6.71,80.41,74.15,82.53,30.02,8391529,4722605,25643465361,,3.63,58.43202995,1.776885638,0.9781504065,18.48263527,6.999596177,6,79.76885638,79.49,79.49,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Snowflake,SNOW,21.83,203.17,2025-08-27 0:00:00,3,2025-08-04 9:21:57,2025-08-29 0:00:00,194.68,0.1481,0.1121,0.0548,0.1233,192.5,2.58,225,13.25,10.67,5.28,10,6,,,,,,,,,,,,,,,,,,,,,,,,Snowflake Inc,196.81,1.08,199.91,191.24,229.27,107.13,3107867,5214015,65667230165,,1.22,39.64205553,0.5960602338,-1.140245128,-10.34121452,0.8454601353,6,72,196.81,196.81,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Gap, Inc.",GAP,2.28,22.22,2025-08-28 0:00:00,3,2025-08-07 16:29:29,2025-08-29 0:00:00,21.2,0.1506,0.1075,0.0575,0.1318,21,0.32,24.5,1.54,1.22,2.72,10,0,,,,,,,,,,,,,,,,,,,,,,,,Gap Inc,21.42,1.11,21.63,20.65,29.29,16.99,11285194,6860762,7991084458,9.35,2.16,36.06591557,1.644889299,3.528274529,3.678606002,2.832453193,6,78.44889299,21.42,21.42,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Argan Inc.,AGX,22.7,227.3,2025-09-04 0:00:00,3,2025-08-21 8:56:08,2025-09-19 0:00:00,218.29,0.1443,0.1039,0.0792,0.1182,210,8,250,25.3,17.3,1.89,5,3,,,,,,,,,,,,,,,,,,,,,,,,Argan Inc,222.16,1.81,227.74,218.32,253.79,69.81,259012,289184,3030442399,31.18,0.59,52.82102259,0.8956650437,-0.817000759,-5.828493917,1.069105136,27,90,222.16,222.16,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Li Auto Inc.,LI,2.42,24.08,2025-08-28 0:00:00,1,2025-08-15 6:54:38,2025-08-29 0:00:00,23.46,0.1129,0.1031,0.046,0.0944,23,0.26,26.5,1.34,1.08,4.65,8,4,,,,,,,,,,,,,,,,,,,,,,,,Li Auto Inc,24.06,2.56,24.11,23.54,33.11,17.44,5053489,5207027,25575418532,22.66,0.94,46.19553589,0.9705133083,-0.5374121538,-18.66125761,2.03562341,6,72,24.06,24.06,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"NAPCO Security Technologies, Inc.",NSSC,3,32,2025-08-25 0:00:00,1,2025-08-20 7:15:30,2025-09-19 0:00:00,30.39,0.1349,0.0987,0.0658,0.1218,30,0.4,35,2.4,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,Napco Security Technologies Inc,31.7,4.31,31.86,30.4,56.07,19.01,318881,132062,1130309000,25.8,1.42,33.75877114,2.414631007,3.968514267,4.207758054,3.628636809,27,100,31.7,31.7,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Kohl's Corporation,KSS,1.31,13.69,2025-08-27 0:00:00,1,2025-08-04 0:00:00,2025-08-29 0:00:00,13.32,0.1194,0.0983,0.0518,0.158,13,0.5,15,1.19,0.69,0.95,9,-1,,,,,,,,,,,,,,,,,,,,,,,,Kohls Corp,13.89,4.28,14.25,13.31,21.39,6.04,6864149,7354465,1556257862,12.87,1.73,127.856869,0.9333308405,0.871459695,8.600469116,3.734129948,6,72,13.89,13.89,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Nutanix, Inc.",NTNX,6.5,71,2025-08-27 0:00:00,3,2025-08-07 16:30:59,2025-09-19 0:00:00,67.94,0.1207,0.0956,0.0515,0.092,67.5,1.4,77.5,4.9,3.5,4.61,8,6,,,,,,,,,,,,,,,,,,,,,,,,Nutanix Inc,68.79,1.25,69,67.3,83.36,52.18,2798601,3383421,18441050000,8785.44,0.71,32.09008518,0.8271512768,0.1601630751,-7.899317178,1.072583015,27,90,68.79,68.79,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Marvell Technology Group Ltd.,MRVL,6.75,74.25,2025-08-28 0:00:00,3,2025-08-04 9:21:44,2025-08-29 0:00:00,71.21,0.1326,0.0947,0.0456,0.1208,71,1.2,81,4.45,3.25,3.39,7,7,,,,,,,,,,,,,,,,,,,,,,,,Marvell Technology Inc,73,2.51,74.73,70.68,127.48,47.09,14435874,11843620,62940592700,,1.83,44.23751124,1.218873453,-4.186901168,-1.630508018,2.326885338,6,74.18873453,73,73,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,DocuSign,DOCU,6.36,73.64,2025-09-04 0:00:00,3,2025-08-14 16:07:46,2025-09-05 0:00:00,70.74,0.1246,0.0899,0.0514,0.071,70,1.31,80,4.95,3.64,3.12,6,0,,,,,,,,,,,,,,,,,,,,,,,,Docusign Inc,74.81,5.75,75.21,70.82,107.86,54.32,2694052,3402490,15116310093,14.13,1.01,39.65832943,0.7917883668,5.514809591,-6.335294854,5.499929488,13,86,74.81,74.81,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Trip.com Group Limited,TCOM,5.7,64.3,2025-08-27 0:00:00,3,2025-08-15 8:15:48,2025-09-19 0:00:00,63.62,0.0609,0.0895,0.0675,0.1053,60,1,70,5.3,4.3,2.08,10,-4,,,,,,,,,,,,,,,,,,,,,,,,Trip.com Group Ltd,64.92,2.04,64.95,63.72,77.18,41.86,2899649,4234296,44265824099,18.92,0.06,32.83433386,0.6848007319,4.088504089,0.7605152879,1.105746768,27,90,64.92,64.92,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Dell Technologies,DELL,11.36,132.64,2025-08-28 0:00:00,3,2025-08-18 19:50:29,2025-08-29 0:00:00,127.83,0.1214,0.0888,0.0441,0.1019,127,1.31,144,6.95,5.64,3.52,12,4,,,,,,,,,,,,,,,,,,,,,,,,Dell Technologies Inc,130.84,2.38,132.05,128.12,147.66,66.25,3785951,4402805,88497766067,0,,38.04176615,0.8598952259,-5.380387619,-0.2895900015,1.54443151,6,72,130.84,130.84,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,UP Fintech Holding Limited,TIGR,0.99,11.51,2025-08-27 0:00:00,1,2025-08-18 6:34:06,2025-08-29 0:00:00,11.23,0.0922,0.0881,0.0454,0.1082,11,0.21,12.5,0.72,0.51,-0.18,4,-2,,,,,,,,,,,,,,,,,,,,,,,,UP Fintech Holding Ltd,12.71,13.18,12.96,11.49,14.46,3.39,15013533,3097082,2237235813,28.72,0.6,63.83722392,4.847638196,17.14285714,20.24597919,9.7582038,6,62,12.71,12.71,FALSE,,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Ollie's Bargain Outlet Holdings, Inc.",OLLI,11.8,138.2,2025-08-28 0:00:00,1,2025-08-14 9:06:14,2025-09-19 0:00:00,134.13,0.0706,0.0879,0.0611,0.0787,130,2.1,150,10.3,8.2,1.86,6,2,,,,,,,,,,,,,,,,,,,,,,,,Ollie's Bargain Outlet Holdings Inc,132.22,-1.43,134.84,130,141.74,86.29,1689683,1006914,8108683000,40.64,0.4,30.72005809,1.67808075,-0.9961054524,-1.151574067,-1.585411239,27,96.7808075,132.22,132.22,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Victoria's Secret & Co.,VSCO,1.8,22.2,2025-08-28 0:00:00,1,2025-08-07 7:15:17,2025-09-19 0:00:00,21.34,0.1085,0.0843,0.0562,0.123,21,0.95,24,2.15,1.2,0.63,9,-3,,,,,,,,,,,,,,,,,,,,,,,,Victoria's Secret & Co,22.15,3.75,22.62,21.58,48.73,13.76,3414068,2603682,1768732401,12.24,2.26,58.2386426,1.311246151,-0.8504923903,3.119180633,2.641334569,27,93.11246151,22.15,22.15,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"PagerDuty, Inc.",PD,1.3,16.2,2025-09-03 0:00:00,3,2025-08-14 16:08:13,2025-09-19 0:00:00,15.79,0.073,0.0823,0.0759,0.1694,15,0.5,17.5,1.7,1.2,1.48,5,1,,,,,,,,,,,,,,,,,,,,,,,,Pagerduty Inc,16.72,5.86,16.76,15.85,21.98,13.7,2762199,1918582,1541148715,,0.89,44.422254,1.439708597,6.024096386,6.361323155,4.827586207,27,94.39708597,16.72,16.72,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"Box, Inc.",BOX,2.55,32.45,2025-08-26 0:00:00,3,2025-08-04 8:06:02,2025-09-19 0:00:00,31.18,0.0937,0.0817,0.0465,0.0601,31,0.3,35,1.75,1.45,4.19,9,3,,,,,,,,,,,,,,,,,,,,,,,,Box Inc,31.8,1.99,31.89,31.24,38.8,28,1577896,1697849,4605018309,24.67,0.96,18.33221061,0.9293500188,0.6647673314,-3.607153683,1.597444089,27,90,31.8,31.8,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Abercrombie & Fitch Co.,ANF,7.55,97.45,2025-08-27 0:00:00,1,2025-08-01 8:03:35,2025-08-29 0:00:00,92.89,0.1231,0.0812,0.0586,0.1491,92,2.55,105,8,5.45,5.88,11,7,,,,,,,,,,,,,,,,,,,,,,,,Abercrombie & Fitch Co,98.46,6.03,98.73,91.86,171.47,65.4,2743869,1504415,4690959274,9.7,1.54,50.90292524,1.82387772,4.945640588,6.627680312,5.814078452,6,80.2387772,98.46,98.46,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,"BILL Holdings, Inc.",BILL,3.35,44.15,2025-08-27 0:00:00,3,2025-07-29 16:21:27,2025-08-29 0:00:00,41.25,0.1495,0.0812,0.0763,0.1709,41,0.45,47.5,3.6,3.15,1.4,7,-1,,,,,,,,,,,,,,,,,,,,,,,,BILL Holdings Inc,42.29,2.5,42.57,40.88,100.19,36.55,2721547,3217757,4357016153,116.75,1.35,37.88995943,0.8457900954,4.574678536,-7.905052265,2.421893921,6,72,42.29,42.29,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Semtech Corp.,SMTC,4,51,2025-08-25 0:00:00,3,2025-08-11 16:31:31,2025-09-19 0:00:00,49.39,0.1059,0.0809,0.0607,0.1174,48,2.3,55,5.3,3,3.35,8,4,,,,,,,,,,,,,,,,,,,,,,,,Semtech Corp,51.09,3.44,52.45,49.04,79.52,24.06,2428230,1636946,4426212000,,1.94,48.59785457,1.483390411,2.528597231,-3.730921425,3.421052632,27,94.83390411,51.09,51.09,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Iris Energy Limited ,IREN,1.58,20.42,2025-08-28 0:00:00,3,2025-08-14 9:06:55,2025-08-29 0:00:00,19.59,0.1143,0.0806,0.0469,0.1827,19.5,0.91,22,1.83,0.92,2.13,6,2,,,,,,,,,,,,,,,,,,,,,,,,IREN Ltd,21.43,9.39,21.72,18.87,21.72,5.13,28734853,18186512,4810152152,,3.98,74.971169,1.58000902,8.836973083,20.93679458,10.23662551,6,77.8000902,21.43,21.43,TRUE,2025-08-23,2025-08-23 15:10:46,0
2025-08-22 19:34:00,Bull Spreads,Broadcom Inc.,AVGO,23.15,299.35,2025-09-04 0:00:00,3,2025-08-04 8:05:55,2025-09-05 0:00:00,289.6,0.1128,0.0799,0.0409,0.0527,287.5,3.1,322.5,14.95,11.85,4.03,12,4,,,,,,,,,,,,,,,,,,,,,,,,Broadcom Inc,294,1.52,300.09,289.01,317.35,134.91,16301330,12396384,1382820180000,110.5,0.95,29.22615877,1.31500686,-4.028203956,1.316424288,0.7712082262,13,89.1500686,294,294,TRUE,2025-08-23,2025-08-23 15:10:46,0
