Run Date,Strategy,,company,ticker,price,strike,nextEPSDate,releaseTime,lastEPSTime,confirmDate,lastTrade,optionDate,score,openInterest,volume,bid,ask,expDate,epsImpact,avgEPSMove,avgVolume,Strike_Hit,Hit_Date,Max_Favorable,Min_Unfavorable,Day0_Check,Day1_Check,Day2_Check,Day3_Check,Day4_Check,Day5_Check,Exp_Result,Risk_Reward,OHLC_Volume,Hit_RSI,Hit_SMA20,Hit_SMA50,Hit_EMA9,Hit_EMA21,Hit_VWAP,Hit_RVOL,Hit_ATR,Hit_PriceVsSMA20,Hit_PriceVsVWAP,GF_Name,GF_Price,GF_ChangePct,GF_High,GF_Low,GF_High52,GF_Low52,GF_Volume,GF_AvgVol10,GF_MktCap,GF_PE,GF_Beta,HV_30D,RVOL_10,Ret_5D,Ret_20D,GapPct,Days_To_Exp,Success_Score,#REF!,#REF!,Ever_Hit_Strike,#REF!,Last_Update,Total_Hit_Days
2025-08-22 19:44:55,Long Calls,,"Affirm Holdings, Inc.",AFRM,5.75,74,2025-08-28 0:00:00,3,4:05:00 PM,2025-07-31 16:11:15,74.49,2025-08-21 0:00:00,4,439,352,5.7,5.8,2025-08-29 0:00:00,0.1477,0.1556,6339452.926,"[""0.077703"",""0.074662"",""0.066892"",""0.095270"",""0.351351"",""0.211622""]",2025-08-29,"[""0.077703"",""0.074662"",""0.066892"",""0.095270"",""0.351351"",""0.211622""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",79.41,79.52,78.95,81.05,100,89.66,88.45,,,"[null,""74.38"",""55.02"",""73.56"",""89.42"",""78.39""]","[null,""77.92"",""78.35"",""80.47"",""86.29"",""87.71""]","[null,""78.09"",""78.58"",""80.44"",""82.54"",""87.46""]","[null,""77.93"",""78.16"",""80.64"",""92.19"",""88.37""]","[null,""77.92"",""78.31"",""80.52"",""88.73"",""87.91""]","[""77.83"",""78.28"",""78.14"",""78.61"",""81.02"",""85.05""]","[""1.00"",""1.55"",""0.64"",""1.22"",""0.15"",""0.00""]","[null,""0.2543"",""0.2493"",""0.1260"",""1.5787"",""0.3693""]","[null,""1.62"",""0.22"",""0.70"",""13.85"",""2.22""]","[""-0.56"",""-0.42"",""-0.71"",""1.75"",""21.25"",""5.42""]",Affirm Holdings Inc,89.66,0,,,100,30.9,178299,3330773,29197807090,585.9,3.64,68.82709525,0.05353081702,15.55612837,16.01966874,,-7,40,,76.43000031,FALSE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Marvell Technology Group Ltd.,MRVL,4.35,71,2025-08-28 0:00:00,3,4:05:00 PM,2025-08-04 9:21:44,71.21,2025-08-21 0:00:00,5,829,1243,4.35,4.45,2025-08-29 0:00:00,0.1208,0.1326,19014211.48,"[""0.040563"",""0.058310"",""0.056761"",""0.099718"",null,null]",2025-08-25,"[""0.040563"",""0.058310"",""0.056761"",""0.099718"",""0.000000"",""0.000000""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.118027"",""0.097183""]",73.88,75.14,75.03,78.08,65.28,64.1,62.87,0.85,,"[""63.59"",""58.53"",""64.57"",""53.82"",""37.14"",""80.79""]","[""73.77"",""74.97"",""74.90"",""77.87"",""64.50"",""62.94""]","[""73.67"",""74.96"",""74.87"",""77.61"",""70.01"",""62.84""]","[""73.78"",""75.04"",""74.96"",""77.92"",""64.68"",""63.10""]","[""73.75"",""75.00"",""74.92"",""77.85"",""65.16"",""62.96""]","[""73.03"",""73.64"",""73.94"",""75.43"",""72.25"",""69.02""]","[""1.00"",""1.10"",""1.01"",""2.09"",""7.51"",""0.00""]","[""0.0581"",""0.0606"",""0.0403"",""0.1327"",""0.6948"",""0.2005""]","[""0.14"",""0.13"",""0.14"",""0.03"",""0.74"",""1.85""]","[""-0.11"",""0.85"",""1.15"",""2.39"",""-10.07"",""-7.13""]",Marvell Technology Inc,64.1,0,,,127.48,47.09,401472,9854126,55260602274,,1.85,75.41460456,0.04074151274,-14.29335473,-14.89644185,,-7,60,75.02639771,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,ULTA Beauty,ULTA,20.5,520,2025-08-28 0:00:00,3,4:05:00 PM,2025-08-15 9:16:19,520.18,2025-08-21 0:00:00,5,40,40,19.7,20.9,2025-08-29 0:00:00,0.083,0.0769,723682.3386,"[""0.023058"",""0.014154"",""0.032481"",""0.035750"",""0.033346"",""0.018269""]",2025-08-29,"[""0.023058"",""0.014154"",""0.032481"",""0.035750"",""0.033346"",""0.018269""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.053846"",""0.000000""]",531.99,527.35,536.89,538.59,537.34,529.5,492.73,0.66,,"[null,""60.18"",""75.41"",""67.08"",""81.69"",""92.89""]","[null,""526.33"",""532.97"",""533.87"",""530.98"",""495.46""]","[null,""526.85"",""530.00"",""533.20"",""529.67"",""494.16""]","[null,""525.59"",""534.87"",""534.13"",""532.12"",""500.40""]","[null,""526.05"",""533.33"",""533.82"",""531.07"",""496.67""]","[""526.45"",""525.41"",""527.47"",""529.05"",""529.15"",""518.73""]","[""1.00"",""1.05"",""0.87"",""1.46"",""0.13"",""0.00""]","[null,""0.4175"",""0.8389"",""0.6713"",""1.6808"",""3.3933""]","[null,""0.19"",""0.64"",""0.19"",""1.20"",""6.87""]","[""-0.40"",""0.12"",""1.20"",""0.30"",""1.55"",""2.08""]",Ulta Beauty Inc,529.5,0,,,539,309.01,297,593311,23741910000,20.3,1.06,37.68506479,0.0005005806398,-0.8074033832,2.578507914,,-7,60,536.8900146,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"Academy Sports and Outdoors, Inc.",ASO,3.3,50,2025-09-02 0:00:00,1,8:00:00 AM,2025-08-21 8:55:57,51.6,2025-08-21 0:00:00,4,16,49,3.1,3.6,2025-09-05 0:00:00,0.0741,0.0386,1505517.682,"[""0.081100"",""0.095200"",""0.127400"",""0.148600"",""0.076600"",""0.048088""]",2025-08-29,"[""0.081100"",""0.095200"",""0.127400"",""0.148600"",""0.076600"",""0.048088""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.029000""]",54.06,54.76,56.37,57.42,53.83,52.4,,5.12,,"[""52.72"",""78.52"",""78.89"",""91.03"",""44.83"",""50.06""]","[""53.94"",""54.09"",""56.00"",""56.13"",""53.66"",""52.17""]","[""53.81"",""53.96"",""55.69"",""55.76"",""53.73"",""52.81""]","[""54.00"",""54.32"",""56.20"",""56.50"",""53.65"",""51.75""]","[""53.89"",""54.14"",""56.02"",""56.19"",""53.67"",""52.06""]","[""53.55"",""53.77"",""54.56"",""54.67"",""54.66"",""54.19""]","[""1.00"",""1.09"",""1.38"",""1.38"",""0.01"",""0.30""]","[""0.0375"",""0.0998"",""0.0809"",""0.1579"",""0.1086"",""0.4474""]","[""0.12"",""0.96"",""0.60"",""1.95"",""-0.09"",""0.09""]","[""0.55"",""-0.06"",""3.25"",""-1.84"",""-1.93"",""-3.64""]",Academy Sports and Outdoors Inc,50.04,0,,,64.61,33.34,651,870978,3333936578,9.39,1.3,48.30814236,0.0007474356413,-11.1663412,-3.22954941,,0,60,56.36999893,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"Dollar Tree, Inc.",DLTR,5.55,112,2025-09-03 0:00:00,1,6:30:00 AM,2025-08-13 16:10:06,112.59,2025-08-21 0:00:00,4,19,50,5.65,5.85,2025-09-05 0:00:00,0.0524,0.091,3812177.935,"[""0.022321"",""0.008661"",""0.015357"",""0.033393"",""0.014732"",""0.001161""]",2025-08-29,"[""0.022321"",""0.008661"",""0.015357"",""0.033393"",""0.014732"",""0.001161""]","[""0.003304"",""0.007143"",""0.003214"",""0.001964"",""0.030268"",""0.035357""]",114.5,112.97,113.72,115.74,113.65,112.13,,4.67,,"[null,""63.66"",""79.68"",""89.61"",""68.27"",""85.39""]","[null,""112.62"",""113.56"",""113.13"",""113.06"",""111.73""]","[null,""112.26"",""113.30"",""113.19"",""112.84"",""111.39""]","[null,""112.71"",""113.64"",""113.74"",""113.35"",""111.92""]","[null,""112.59"",""113.54"",""113.33"",""112.98"",""111.75""]","[""112.64"",""112.27"",""112.42"",""112.66"",""112.66"",""112.02""]","[""1.00"",""1.25"",""0.98"",""1.01"",""0.04"",""0.83""]","[null,""0.1761"",""0.0410"",""0.2731"",""0.5861"",""0.0967""]","[null,""0.25"",""0.13"",""1.93"",""0.45"",""0.31""]","[""-0.75"",""-0.26"",""0.39"",""-0.14"",""0.80"",""0.05""]",Dollar Tree Inc,100.25,0,,,118.06,60.49,5410,2914995,20921743925,,0.89,29.91347179,0.001855920851,-11.17313486,-13.85236745,,0,60,113.7200012,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Hewlett Packard Enterprise,HPE,1.24,21.5,2025-09-03 0:00:00,3,4:05:00 PM,2025-08-13 8:29:28,21.82,2025-08-21 0:00:00,5,102,2342,1.21,1.26,2025-09-05 0:00:00,0.0637,0.0705,17828447.76,"[""0.054419"",""0.057907"",""0.063721"",""0.084186"",""0.061698"",""0.056279""]",2025-08-29,"[""0.054419"",""0.057907"",""0.063721"",""0.084186"",""0.061698"",""0.056279""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",22.67,22.74,22.87,23.31,22.83,22.71,,,,"[""68.10"",""73.03"",""64.16"",""71.08"",""57.64"",""85.76""]","[""22.62"",""22.69"",""22.83"",""23.20"",""22.82"",""22.60""]","[""22.58"",""22.61"",""22.82"",""23.16"",""23.05"",""22.56""]","[""22.64"",""22.70"",""22.85"",""23.23"",""22.75"",""22.65""]","[""22.62"",""22.68"",""22.84"",""23.20"",""22.84"",""22.61""]","[""22.52"",""22.54"",""22.57"",""22.72"",""22.71"",""22.65""]","[""1.00"",""0.99"",""1.21"",""1.21"",""0.02"",""2.46""]","[""0.0196"",""0.0184"",""0.0187"",""0.0295"",""0.1601"",""0.0233""]","[""0.22"",""0.19"",""0.17"",""0.43"",""-0.09"",""0.49""]","[""0.16"",""-0.16"",""0.72"",""1.96"",""0.38"",""0.28""]",Hewlett Packard Enterprise Co,23.16,0,,,24.66,11.97,60974,20562570,30390899199,28.32,1.43,27.77487754,0.002965290817,1.891772987,15.05216095,,0,60,22.87000084,22.23999977,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Credo Technology Group Holding Ltd,CRDO,11.7,110,2025-09-03 0:00:00,3,4:05:00 PM,2025-08-13 9:17:53,110.86,2025-08-21 0:00:00,5,0,109,11.5,11.9,2025-09-12 0:00:00,0.0848,0.1987,4716331.085,"[""0.065273"",""0.103527"",""0.127091"",""0.221364"",""0.192726"",""0.132629""]",2025-08-29,"[""0.065273"",""0.103527"",""0.127091"",""0.221364"",""0.192726"",""0.132629""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",117.18,121.39,123.98,134.35,131.2,124.59,,,,"[""59.06"",""55.92"",""61.89"",""55.57"",""22.23"",""62.79""]","[""116.53"",""121.09"",""123.83"",""134.02"",""132.16"",""124.22""]","[""115.99"",""120.85"",""123.41"",""133.79"",""132.65"",""124.29""]","[""116.91"",""121.17"",""123.86"",""134.14"",""131.34"",""124.29""]","[""116.65"",""121.09"",""123.76"",""134.03"",""131.94"",""124.25""]","[""115.03"",""117.42"",""119.06"",""122.84"",""122.93"",""122.77""]","[""1.00"",""1.25"",""1.13"",""1.39"",""0.01"",""2.05""]","[""0.2925"",""0.1247"",""0.1097"",""0.1401"",""0.4201"",""0.1729""]","[""0.34"",""0.05"",""0.03"",""0.06"",""-1.23"",""0.27""]","[""0.33"",""2.29"",""3.09"",""7.31"",""6.19"",""1.45""]",Credo Technology Group Holding Ltd,134,0,,,141.09,24.08,148002,3461832,23178435600,197.41,2.59,69.99327098,0.04275250792,9.182758902,14.19805693,,7,74,123.9800034,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Salesforce,CRM,11.8,245,2025-09-03 0:00:00,3,4:02:00 PM,2025-08-07 16:33:58,245.83,2025-08-21 0:00:00,5,339,42,11.65,11.9,2025-09-05 0:00:00,0.052,0.0697,7347998.936,"[""0.017837"",""0.015633"",""0.021918"",""0.043469"",""0.051592"",""0.040776""]",2025-08-29,"[""0.017837"",""0.015633"",""0.021918"",""0.043469"",""0.051592"",""0.040776""]","[""0.000000"",""0.008775"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",249.37,248.83,250.37,255.65,257.64,254.99,,4.95,,"[null,""62.47"",""63.99"",""67.31"",""75.23"",""19.45""]","[null,""248.08"",""250.00"",""255.25"",""255.91"",""256.18""]","[null,""247.83"",""249.67"",""255.25"",""255.20"",""256.24""]","[null,""248.47"",""250.16"",""255.42"",""256.29"",""255.69""]","[null,""248.21"",""250.01"",""255.31"",""256.10"",""256.02""]","[""248.01"",""246.17"",""246.98"",""248.90"",""249.01"",""250.02""]","[""1.00"",""1.28"",""0.96"",""1.18"",""0.01"",""4.97""]","[null,""0.3035"",""0.1605"",""0.1184"",""1.6017"",""0.4035""]","[null,""0.25"",""0.11"",""0.14"",""0.59"",""-1.05""]","[""-0.06"",""-0.99"",""1.29"",""2.26"",""3.38"",""1.39""]",Salesforce Inc,244.01,0,,,369,226.48,114713,5646824,233273554748,35.41,1.22,30.63155904,0.02031460517,-2.458426607,-2.070875306,,0,60,250.3699951,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Broadcom Inc.,AVGO,14.45,287.5,2025-09-04 0:00:00,3,4:15:00 PM,2025-08-04 8:05:55,289.6,2025-08-21 0:00:00,4,62,121,14.8,14.95,2025-09-05 0:00:00,0.0527,0.1128,20586631.31,"[""0.037913"",""0.044348"",""0.047583"",""0.081739"",""0.067861"",""0.038783""]",2025-08-29,"[""0.037913"",""0.044348"",""0.047583"",""0.081739"",""0.067861"",""0.038783""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.001357""]",298.4,300.25,301.18,311,307.01,298.65,,60.24,,"[""57.42"",""79.41"",""70.28"",""75.35"",""11.84"",""61.11""]","[""297.63"",""297.82"",""300.61"",""310.32"",""309.53"",""298.16""]","[""297.31"",""297.80"",""299.89"",""309.97"",""309.68"",""297.77""]","[""297.92"",""298.67"",""300.70"",""310.64"",""308.24"",""298.28""]","[""297.67"",""298.11"",""300.49"",""310.40"",""309.11"",""298.13""]","[""294.78"",""296.44"",""296.94"",""299.61"",""299.66"",""298.42""]","[""1.00"",""1.26"",""0.76"",""1.03"",""0.04"",""2.27""]","[""0.2556"",""0.4011"",""0.2125"",""0.2209"",""0.6540"",""0.2778""]","[""0.10"",""0.79"",""0.09"",""0.19"",""-1.73"",""0.09""]","[""-0.19"",""0.53"",""1.12"",""3.02"",""1.51"",""0.00""]",Broadcom Inc,306.1,0,,,317.35,134.9,5244793,14946309,1439732807907,78.2,0.95,29.22833285,0.35090891,1.948376353,1.468492061,,0,60,301.1799927,293.7799988,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Samsara Inc. ,IOT,3.09,32,2025-09-04 0:00:00,3,4:10:00 PM,2025-08-04 16:33:40,32.84,2025-08-21 0:00:00,4,21,1,3.1,3.3,2025-09-12 0:00:00,0.1051,0.1087,4843186.929,"[""0.104687"",""0.080312"",""0.117969"",""0.157656"",""0.150625"",""0.122031""]",2025-08-29,"[""0.104687"",""0.080312"",""0.117969"",""0.157656"",""0.150625"",""0.122031""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",35.35,34.57,35.78,37.04,36.82,35.9,,,,"[""62.85"",""53.09"",""63.86"",""75.83"",""72.12"",""59.24""]","[""35.26"",""34.44"",""35.64"",""36.60"",""36.58"",""35.69""]","[""35.21"",""34.52"",""35.58"",""36.28"",""36.48"",""35.76""]","[""35.30"",""34.43"",""35.69"",""36.85"",""36.32"",""35.76""]","[""35.26"",""34.45"",""35.65"",""36.66"",""36.59"",""35.72""]","[""34.70"",""34.26"",""34.47"",""34.91"",""34.91"",""35.05""]","[""1.00"",""1.06"",""0.72"",""0.89"",""0.00"",""1.88""]","[""0.0275"",""0.0543"",""0.0321"",""0.0992"",""0.0804"",""0.0943""]","[""0.14"",""0.14"",""0.22"",""1.20"",""0.63"",""0.45""]","[""-0.86"",""-1.92"",""3.43"",""4.42"",""5.43"",""2.29""]",Samsara Inc,35.84,0,,,61.9,31.4,244160,2636771,20404998742,,1.61,47.68949481,0.09259810579,0.5329593268,-2.52923579,,7,74,35.77500153,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"UiPath, Inc.",PATH,0.93,10.5,2025-09-04 0:00:00,3,4:10:00 PM,2025-08-07 16:39:24,10.89,2025-08-21 0:00:00,5,97,14,0.89,0.95,2025-09-05 0:00:00,0.0973,0.1108,11788368.77,"[""0.070476"",""0.059524"",""0.064762"",""0.086667"",""0.090000"",""0.054286""]",2025-08-29,"[""0.070476"",""0.059524"",""0.064762"",""0.086667"",""0.090000"",""0.054286""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",11.24,11.13,11.18,11.41,11.44,11.07,,,,"[null,""70.74"",""65.25"",""84.27"",""71.11"",""60.91""]","[null,""11.05"",""11.16"",""11.36"",""11.31"",""10.97""]","[null,""11.04"",""11.15"",""11.33"",""11.31"",""11.02""]","[null,""11.09"",""11.17"",""11.39"",""11.35"",""11.01""]","[null,""11.06"",""11.16"",""11.37"",""11.33"",""10.99""]","[""11.08"",""10.99"",""11.02"",""11.09"",""11.09"",""11.10""]","[""1.00"",""1.13"",""0.88"",""1.04"",""0.01"",""0.90""]","[null,""0.0169"",""0.0103"",""0.0104"",""0.0925"",""0.0353""]","[null,""0.55"",""0.10"",""0.40"",""1.06"",""0.83""]","[""-0.42"",""-1.52"",""1.13"",""1.56"",""3.07"",""-0.39""]",UiPath Inc,10.85,0,,,15.93,9.38,1194744,6558036,5805171184,,1.02,32.97197202,0.1821801527,-2.603231598,-3.297682709,,0,60,11.18000031,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Planet Labs PBC ,PL,0.94,6,2025-09-08 0:00:00,1,7:00:10 AM,2025-08-07 9:40:58,6.48,2025-08-21 0:00:00,5,674,4,0.95,1.05,2025-09-19 0:00:00,,0.192,7567823.563,"[""0.201667"",""0.206667"",""0.189167"",""0.230000"",""0.191667"",""0.131667""]",2025-08-29,"[""0.201667"",""0.206667"",""0.189167"",""0.230000"",""0.191667"",""0.131667""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",7.21,7.24,7.14,7.38,7.15,6.79,,,,"[""64.62"",""68.64"",""78.65"",""70.47"",""35.82"",""17.73""]","[""7.13"",""7.13"",""7.05"",""7.17"",""7.20"",""7.00""]","[""7.15"",""7.09"",""7.01"",""7.12"",""7.21"",""6.99""]","[""7.16"",""7.17"",""7.10"",""7.24"",""7.10"",""6.97""]","[""7.14"",""7.14"",""7.06"",""7.19"",""7.18"",""6.99""]","[""7.00"",""7.02"",""7.02"",""7.07"",""7.07"",""7.03""]","[""1.00"",""0.75"",""0.79"",""1.11"",""0.00"",""7.51""]","[""0.0212"",""0.0287"",""0.0162"",""0.0401"",""0.0225"",""0.0455""]","[""0.85"",""1.05"",""0.98"",""1.96"",""-0.79"",""-4.80""]","[""0.86"",""-0.59"",""0.83"",""2.03"",""1.03"",""-5.23""]",Planet Labs PBC,6.46,0,,,7.72,1.76,111217,3640587,1960163625,,1.81,46.21679752,0.0305491944,-8.757062147,2.215189873,,14,88,7.135000229,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"AeroVironment, Inc",AVAV,16.8,235,2025-09-08 0:00:00,3,4:05:00 PM,,235.07,2025-08-21 0:00:00,5,33,11,17.5,18.1,2025-09-19 0:00:00,,0.138,1110317.751,"[""0.054383"",""0.063404"",""0.067234"",""0.067787"",""0.079553"",""0.025702""]",2025-08-29,"[""0.054383"",""0.063404"",""0.067234"",""0.067787"",""0.079553"",""0.025702""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.012766""]",247.78,249.9,250.8,250.93,253.7,241.04,,6.23,,"[""51.82"",""70.45"",""78.81"",""62.64"",""83.76"",""63.71""]","[""221.64"",""247.51"",""248.50"",""249.73"",""248.90"",""240.74""]","[""220.15"",""245.27"",""248.27"",""248.95"",""249.09"",""240.29""]","[""220.45"",""248.79"",""249.37"",""250.31"",""249.66"",""240.85""]","[""219.50"",""247.65"",""248.71"",""249.84"",""249.18"",""240.72""]","[""242.98"",""244.23"",""245.14"",""245.82"",""245.90"",""244.42""]","[""1.00"",""0.94"",""0.93"",""0.71"",""0.06"",""1.56""]","[""70.8034"",""0.6372"",""0.3950"",""0.2456"",""0.5541"",""0.1482""]","[""11.62"",""0.77"",""0.85"",""0.30"",""1.57"",""0.13""]","[""-0.75"",""0.68"",""0.95"",""1.27"",""2.81"",""-1.38""]","AeroVironment, Inc.",226.76,0,,,295.9,102.25,15043,514270,11322636735,146.46,1.02,32.53994841,0.02925117156,-8.368691154,-13.81223869,,14,88,250.7998962,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"SailPoint, Inc.",SAIL,2.8,17.5,2025-09-09 0:00:00,1,7:00:00 AM,2025-08-12 9:34:18,19.51,2025-08-21 0:00:00,5,303,5,2.75,2.9,2025-09-19 0:00:00,,0.0792,,"[""0.187429"",""0.184000"",""0.184457"",""0.194857"",""0.192571"",""0.226857""]",2025-08-29,"[""0.187429"",""0.184000"",""0.184457"",""0.194857"",""0.192571"",""0.226857""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",20.78,20.72,20.73,20.91,20.87,21.47,,,,"[""51.88"",""83.57"",""66.34"",""82.05"",""61.37"",""67.16""]","[""20.67"",""20.34"",""20.61"",""20.79"",""20.75"",""21.37""]","[""18.94"",""20.36"",""20.51"",""20.70"",""20.74"",""21.34""]","[""20.67"",""20.42"",""20.68"",""20.87"",""20.76"",""21.40""]","[""20.16"",""20.37"",""20.62"",""20.81"",""20.76"",""21.38""]","[""20.46"",""20.40"",""20.41"",""20.47"",""20.47"",""20.55""]","[""1.00"",""0.78"",""0.78"",""0.85"",""0.00"",""0.42""]","[""0.0271"",""0.0545"",""0.0393"",""0.0182"",""0.0523"",""0.0417""]","[""0.41"",""1.88"",""0.55"",""0.56"",""0.56"",""0.47""]","[""-0.60"",""-1.42"",""-0.21"",""1.47"",""1.96"",""4.49""]",Sailpoint Inc,21.06,0,,,26.35,15.05,1050,1532850,11721755618,,,49.48483952,0.0006849985321,3.387334315,4.051383399,,14,88,20.72800064,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"Synopsys, Inc.",SNPS,37,580,2025-09-09 0:00:00,3,4:05:00 PM,2025-07-30 16:19:27,598.17,2025-08-21 0:00:00,4,131,1,35.7,39.7,2025-09-19 0:00:00,,0.0491,1511366.302,"[""0.043690"",""0.034707"",""0.041155"",""0.059707"",""0.055172"",""0.029000""]",2025-08-29,"[""0.043690"",""0.034707"",""0.041155"",""0.059707"",""0.055172"",""0.029000""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",605.34,600.13,603.87,614.63,612,596.82,,,,"[null,""62.79"",""78.15"",""67.71"",""32.06"",""62.09""]","[null,""599.02"",""602.10"",""613.85"",""612.09"",""595.17""]","[null,""597.55"",""601.49"",""613.14"",""612.30"",""593.53""]","[null,""599.55"",""602.69"",""613.91"",""611.22"",""595.80""]","[null,""598.98"",""602.22"",""613.67"",""611.81"",""595.26""]","[""599.48"",""597.59"",""598.38"",""601.26"",""601.31"",""601.08""]","[""1.00"",""1.22"",""0.94"",""0.94"",""0.01"",""1.36""]","[null,""0.5442"",""0.2953"",""0.5296"",""0.6514"",""0.6720""]","[null,""0.19"",""0.24"",""0.13"",""-0.30"",""0.28""]","[""-0.41"",""-0.27"",""0.80"",""1.81"",""1.49"",""-0.71""]",Synopsys Inc,601.96,0,,,651.73,365.74,1138,1145662,111388789325,43.46,1.14,30.28494977,0.0009933121636,-0.2006067941,-3.821818879,,14,68,,593.3150024,FALSE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,"Dave & Buster's Entertainment, Inc.",PLAY,2.58,23,2025-09-10 0:00:00,3,4:05:00 PM,,23.98,2025-08-21 0:00:00,4,14,2,2.65,2.85,2025-09-19 0:00:00,,0.1076,1091718.111,"[""0.096522"",""0.127391"",""0.143913"",""0.104348"",""0.116522"",""0.095435""]",2025-08-29,"[""0.096522"",""0.127391"",""0.143913"",""0.104348"",""0.116522"",""0.095435""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",25.22,25.93,26.29,25.4,25.68,25.19,,,,"[null,""82.27"",""70.37"",""58.50"",""93.39"",""85.14""]","[null,""25.74"",""26.11"",""25.32"",""25.45"",""24.93""]","[null,""25.65"",""25.88"",""25.30"",""25.31"",""24.83""]","[null,""25.82"",""26.21"",""25.34"",""25.57"",""25.04""]","[null,""25.75"",""26.11"",""25.33"",""25.48"",""24.95""]","[""24.80"",""25.21"",""25.37"",""25.19"",""25.18"",""25.14""]","[""1.00"",""1.26"",""1.18"",""1.16"",""5.29"",""4.13""]","[null,""0.0322"",""0.0620"",""0.0431"",""0.0294"",""0.0279""]","[null,""0.59"",""0.59"",""0.31"",""0.90"",""0.91""]","[""0.16"",""2.69"",""0.25"",""-2.46"",""1.98"",""0.09""]",Dave & Buster's Entertainment Inc,24.2,0,,,43.73,15.08,50,697620,836740400,23.91,2.04,60.82437718,0.0000716722571,-4.836806921,-3.815580286,,14,88,26.29000092,,TRUE,,2025-09-05 06:19:59,0
2025-08-22 19:44:55,Long Calls,,Adobe Inc.,ADBE,19.76,352.5,2025-09-11 0:00:00,3,4:05:00 PM,2025-08-21 8:54:37,353.43,2025-08-21 0:00:00,4,22,11,20.2,21.25,2025-09-19 0:00:00,,0.1159,3804159.717,"[""0.034468"",""0.030440"",""0.022326"",""0.016340"",""0.013475"",""0.000605""]",2025-08-29,"[""0.034468"",""0.030440"",""0.022326"",""0.016340"",""0.013475"",""0.000605""]","[""0.000000"",""0.000000"",""0.000000"",""0.009617"",""0.000128"",""0.031830""]",364.65,363.23,360.29,358.22,357.25,352.71,,3.58,,"[null,""21.94"",""75.08"",""71.48"",""35.72"",""36.71""]","[null,""363.45"",""358.06"",""356.78"",""355.45"",""354.54""]","[null,""363.50"",""356.90"",""356.16"",""354.51"",""355.43""]","[null,""363.21"",""359.33"",""357.32"",""356.54"",""352.74""]","[null,""363.40"",""358.33"",""356.84"",""355.84"",""353.98""]","[""363.09"",""359.35"",""358.80"",""357.27"",""357.22"",""356.90""]","[""1.00"",""1.29"",""0.81"",""1.22"",""0.04"",""0.40""]","[null,""0.3160"",""0.5173"",""0.3633"",""1.5849"",""0.8919""]","[null,""-0.43"",""0.58"",""0.36"",""0.44"",""-0.70""]","[""0.03"",""-1.24"",""-0.68"",""-0.93"",""-0.06"",""-1.36""]",Adobe Inc,344.31,0,,,587.75,330.04,18985,2363230,146056300964,22.03,1.48,26.90587831,0.008033496528,-3.378700716,-0.3790289914,,14,68,,,FALSE,,2025-09-05 06:19:59,0
